Unnamed: 0,Species,Human Host,Accessions,viral_family
630,Teschovirus B,False,MG875515.1,2
632,Tick associated circovirus 1,False,NC_030199.1,6
633,Tick associated circovirus 2,False,KX987146.1,6
634,Tigray orthohantavirus,False,KU934008.1,19
710,Tottorivirus A,False,LC113907.1,2
719,Tupaia belangeri polyomavirus 1,False,MK443498.1,3
721,Turkey aviadenovirus B,False,NC_014564.2,9
722,Turkey aviadenovirus C,False,NC_022612.1,9
723,Turkey aviadenovirus D,False,NC_022613.1,9
724,Turkey siadenovirus A,False,NC_001958.1,9
725,Turkeypox virus,False,NC_028238.1,14
727,UR2 sarcoma virus,False,NC_001618.1,16
728,Ungulate bocaparvovirus 7,False,KY640430.1,17
729,Ungulate bocaparvovirus 8,False,NC_035185.1,17
730,Ungulate copiparvovirus 3,False,MK091524.1,17
731,Ungulate copiparvovirus 4,False,KX384823.1,17
732,Ungulate copiparvovirus 5,False,NC_031959.2,17
733,Ungulate copiparvovirus 6,False,MG136722.1,17
741,Vicugna pacos polyomavirus 1,False,NC_034251.1,3
743,Western kangaroopox virus,False,MF467280.1,14
749,Xapuri mammarenavirus,False,MG976578.1 MG976577.1,15
754,Yokapox virus,False,NC_015960.1,14
756,Zalophus californianus polyomavirus 1,False,NC_013796.1,3
757,Zebra finch circovirus,False,NC_026945.1,6
